ORDER_ID	CLASS
38193	0
38195	0
38197	0
38198	0
38199	0
38209	0
38211	0
38213	0
38214	0
38216	0
38217	0
38218	0
38219	0
38226	0
38229	0
38230	0
38231	0
38234	0
38237	0
38241	0
38246	0
38247	0
38250	0
38252	0
38270	0
38271	0
38272	0
38273	0
38276	0
38279	0
38283	0
38284	0
38286	0
38287	0
38290	0
38295	0
38297	0
38298	0
38299	0
38300	0
38308	0
38316	0
38317	0
38319	0
38321	0
38334	0
38335	0
38336	0
38338	0
38339	0
38340	0
38341	0
38347	0
38352	0
38354	0
38355	0
38356	0
38357	0
38360	0
37844	0
37848	0
37853	0
37854	0
37863	0
37865	0
37871	0
37872	0
37873	0
37882	0
37884	0
37886	0
37887	0
37890	0
37892	0
37897	0
37901	0
37902	0
37913	0
37923	0
37924	0
37926	0
37929	0
37932	0
37935	0
37936	0
37940	0
37944	0
37945	0
37954	0
37962	0
37964	0
37968	0
37970	0
37971	0
37973	0
37975	0
37976	0
37977	0
37978	0
37980	0
37982	0
37989	0
37993	0
37997	0
37999	0
38002	0
38003	0
38009	0
38014	0
38015	0
38016	0
38020	0
38021	0
38029	0
38035	0
38038	0
38042	0
38043	0
38044	0
38050	0
38052	0
38064	0
38068	0
38070	0
38071	0
38077	0
38080	0
38082	0
38083	0
38087	0
38089	0
38092	0
38096	0
38097	0
38101	0
37580	0
37581	0
37584	0
37588	0
37589	0
37591	0
37596	0
37605	0
37610	0
37614	0
37615	0
37617	0
37618	0
37620	0
37627	0
37635	0
37636	0
37639	0
37641	0
37642	0
37648	0
37654	0
37658	0
37666	0
37668	0
37670	0
37671	0
37672	0
37673	0
37674	0
37676	0
37678	0
37687	0
37688	0
37691	0
37696	0
37699	0
37701	0
37703	0
37704	0
37708	0
37710	0
37713	0
37718	0
37724	0
37725	0
37729	0
37730	0
37733	0
37734	0
37736	0
37738	0
37741	0
37743	0
37750	0
37751	0
37753	0
37754	0
37760	0
37763	0
37764	0
37765	0
37766	0
37771	0
37775	0
37777	0
37778	0
37779	0
37790	0
37796	0
37798	0
37801	0
37802	0
37809	0
37811	0
37812	0
37813	0
37816	0
37822	0
37823	0
37827	0
37833	0
37836	0
37839	0
37320	0
37324	0
37326	0
37336	0
37341	0
37344	0
37346	0
37347	0
37348	0
37351	0
37353	0
37357	0
37358	0
37362	0
37363	0
37365	0
37368	0
37369	0
37376	0
37379	0
37380	0
37381	0
37382	0
37383	0
37385	0
37386	0
37387	0
37391	0
37395	0
37396	0
37398	0
37399	0
37402	0
37405	0
37414	0
37416	0
37417	0
37418	0
37429	0
37432	0
37436	0
37443	0
37446	0
37448	0
37452	0
37455	0
37456	0
37461	0
37465	0
37466	0
37468	0
37470	0
37471	0
37474	0
37475	0
37477	0
37482	0
37491	0
37492	0
37497	0
37499	0
37501	0
37502	0
37504	0
37510	0
37511	0
37516	0
37519	0
37525	0
37528	0
37530	0
37531	0
37533	0
37534	0
37535	0
37536	0
37538	0
37539	0
37541	0
37546	0
37547	0
37549	0
37551	0
37555	0
37557	0
37560	0
37567	0
37568	0
37572	0
37575	0
37576	0
37063	0
37064	0
37066	0
37067	0
37073	0
37076	0
37078	0
37082	0
37083	0
37087	0
37089	0
37097	0
37100	0
37101	0
37102	0
37105	0
37108	0
37111	0
37112	0
37115	0
37119	0
37121	0
37123	0
37125	0
37126	0
37127	0
37129	0
37132	0
37137	0
37139	0
37144	0
37148	0
37149	0
37150	0
37152	0
37156	0
37158	0
37159	0
37160	0
37162	0
37163	0
37164	0
37165	0
37166	0
37167	0
37168	0
37173	0
37179	0
37181	0
37183	0
37184	0
37186	0
37189	0
37193	0
37201	0
37206	0
37208	0
37214	0
37219	0
37222	0
37223	0
37224	0
37225	0
37226	0
37229	0
37232	0
37235	0
37240	0
37241	0
37246	0
37249	0
37252	0
37253	0
37255	0
37257	0
37258	0
37265	0
37266	0
37267	0
37268	0
37270	0
37271	0
37273	0
37274	0
37283	0
37284	0
37285	0
37286	0
37288	0
37289	0
37290	0
37292	0
37293	0
37294	0
37311	0
37314	0
37318	0
37319	0
36801	0
36812	0
36813	0
36814	0
36818	0
36821	0
36822	0
36823	0
36826	0
36827	0
36829	0
36832	0
36835	0
36838	0
36840	0
36843	0
36844	0
36846	0
36847	0
36850	0
36857	0
36859	0
36861	0
36863	0
36867	0
36871	0
36872	0
36873	0
36875	0
36878	0
36882	0
36885	0
36886	0
36887	0
36889	0
36890	0
36895	0
36896	0
36897	0
36900	0
36904	0
36905	0
36908	0
36911	0
36912	0
36918	0
36919	0
36924	0
36926	0
36927	0
36930	0
36935	0
36943	0
36946	0
36947	0
36950	0
36953	0
36954	0
36955	0
36957	0
36963	0
36964	0
36979	0
36980	0
36982	0
36985	0
36986	0
36993	0
36997	0
36998	0
37000	0
37003	0
37005	0
37010	0
37011	0
37019	0
37021	0
37035	0
37036	0
37040	0
37047	0
37052	0
37054	0
36541	0
36543	0
36548	0
36550	0
36556	0
36557	0
36558	0
36562	0
36567	0
36571	0
36572	0
36578	0
36580	0
36585	0
36586	0
36589	0
36591	0
36595	0
36597	0
36599	0
36605	0
36608	0
36610	0
36615	0
36616	0
36618	0
36619	0
36624	0
36628	0
36632	0
36634	0
36635	0
36636	0
36637	0
36638	0
36639	0
36642	0
36643	0
36645	0
36648	0
36652	0
36653	0
36654	0
36661	0
36662	0
36664	0
36667	0
36669	0
36670	0
36672	0
36674	0
36675	0
36679	0
36680	0
36682	0
36684	0
36685	0
36688	0
36689	0
36690	0
36691	0
36692	0
36694	0
36697	0
36698	0
36699	0
36701	0
36707	0
36709	0
36710	0
36712	0
36714	0
36716	0
36719	0
36720	0
36721	0
36725	0
36726	0
36727	0
36728	0
36729	0
36730	0
36731	0
36732	0
36739	0
36741	0
36742	0
36746	0
36748	0
36749	0
36755	0
36759	0
36762	0
36765	0
36766	0
36767	0
36768	0
36769	0
36777	0
36778	0
36780	0
36788	0
36789	0
36791	0
36796	0
36797	0
36281	0
36285	0
36286	0
36288	0
36291	0
36294	0
36296	0
36299	0
36302	0
36303	0
36304	0
36306	0
36311	0
36317	0
36322	0
36324	0
36325	0
36331	0
36335	0
36336	0
36339	0
36340	0
36341	0
36342	0
36346	0
36352	0
36353	0
36358	0
36363	0
36366	0
36367	0
36371	0
36376	0
36377	0
36379	0
36380	0
36383	0
36385	0
36388	0
36391	0
36393	0
36395	0
36396	0
36402	0
36408	0
36409	0
36414	0
36418	0
36420	0
36421	0
36426	0
36428	0
36430	0
36431	0
36436	0
36439	0
36440	0
36443	0
36447	0
36455	0
36456	0
36461	0
36462	0
36467	0
36469	0
36470	0
36472	0
36477	0
36478	0
36483	0
36488	0
36490	0
36491	0
36492	0
36493	0
36494	0
36497	0
36499	0
36501	0
36502	0
36509	0
36510	0
36512	0
36514	0
36517	0
36521	0
36522	0
36524	0
36529	0
36533	0
36535	0
36536	0
36539	0
36020	0
36021	0
36023	0
36025	0
36027	0
36033	0
36042	0
36053	0
36054	0
36055	0
36056	0
36058	0
36060	0
36062	0
36063	0
36064	0
36067	0
36072	0
36075	0
36078	0
36080	0
36083	0
36086	0
36088	0
36090	0
36095	0
36097	0
36101	0
36109	0
36112	0
36114	0
36123	0
36124	0
36128	0
36129	0
36136	0
36139	0
36140	0
36142	0
36143	0
36144	0
36145	0
36146	0
36152	0
36154	0
36155	0
36158	0
36160	0
36161	0
36163	0
36165	0
36169	0
36174	0
36175	0
36176	0
36178	0
36179	0
36183	0
36186	0
36187	0
36188	0
36193	0
36195	0
36197	0
36201	0
36207	0
36210	0
36211	0
36212	0
36219	0
36221	0
36222	0
36223	0
36228	0
36231	0
36232	0
36234	0
36235	0
36240	0
36246	0
36248	0
36249	0
36253	0
36255	0
36257	0
36262	0
36264	0
36266	0
36269	0
36270	0
36271	0
36272	0
36276	0
36278	0
35761	0
35764	0
35766	0
35768	0
35769	0
35770	0
35778	0
35780	0
35783	0
35786	0
35789	0
35790	0
35791	0
35800	0
35804	0
35806	0
35810	0
35811	0
35820	0
35824	0
35825	0
35832	0
35845	0
35852	0
35854	0
35855	0
35858	0
35859	0
35860	0
35864	0
35865	0
35868	0
35877	0
35883	0
35885	0
35886	0
35887	0
35888	0
35893	0
35895	0
35899	0
35901	0
35904	0
35907	0
35908	0
35909	0
35913	0
35922	0
35930	0
35931	0
35934	0
35935	0
35936	0
35941	0
35951	0
35952	0
35953	0
35958	0
35963	0
35970	0
35972	0
35976	0
35977	0
35979	0
35983	0
35989	0
35990	0
35994	0
35998	0
36000	0
36005	0
36006	0
36011	0
36012	0
36013	0
36015	0
36016	0
35500	0
35502	0
35504	0
35509	0
35521	0
35522	0
35523	0
35529	0
35533	0
35534	0
35536	0
35537	0
35538	0
35543	0
35544	0
35548	0
35555	0
35556	0
35557	0
35559	0
35560	0
35561	0
35564	0
35565	0
35567	0
35568	0
35570	0
35574	0
35578	0
35581	0
35582	0
35583	0
35586	0
35587	0
35592	0
35593	0
35599	0
35600	0
35601	0
35603	0
35608	0
35614	0
35617	0
35623	0
35624	0
35628	0
35630	0
35636	0
35641	0
35646	0
35652	0
35659	0
35660	0
35663	0
35665	0
35666	0
35668	0
35670	0
35671	0
35674	0
35678	0
35682	0
35689	0
35690	0
35695	0
35696	0
35698	0
35700	0
35701	0
35702	0
35703	0
35706	0
35708	0
35710	0
35711	0
35715	0
35718	0
35721	0
35722	0
35724	0
35728	0
35729	0
35730	0
35732	0
35737	0
35739	0
35742	0
35744	0
35746	0
35747	0
35748	0
35751	0
35757	0
35760	0
35239	0
35240	0
35241	0
35244	0
35245	0
35247	0
35248	0
35251	0
35254	0
35255	0
35265	0
35267	0
35271	0
35274	0
35275	0
35276	0
35279	0
35280	0
35281	0
35282	0
35284	0
35287	0
35289	0
35294	0
35298	0
35301	0
35303	0
35305	0
35309	0
35310	0
35311	0
35312	0
35315	0
35317	0
35319	0
35322	0
35324	0
35327	0
35328	0
35332	0
35334	0
35335	0
35339	0
35343	0
35344	0
35346	0
35350	0
35353	0
35355	0
35359	0
35361	0
35362	0
35365	0
35369	0
35370	0
35374	0
35375	0
35376	0
35381	0
35384	0
35386	0
35389	0
35391	0
35393	0
35400	0
35401	0
35402	0
35408	0
35410	0
35411	0
35415	0
35416	0
35419	0
35420	0
35429	0
35432	0
35433	0
35434	0
35439	0
35440	0
35441	0
35444	0
35446	0
35451	0
35452	0
35456	0
35458	0
35459	0
35463	0
35467	0
35468	0
35471	0
35473	0
35474	0
35477	0
35478	0
35479	0
35482	0
35486	0
35488	0
35494	0
35495	0
34977	0
34979	0
34982	0
34984	0
34985	0
34986	0
34988	0
34993	0
34996	0
34997	0
34999	0
35001	0
35004	0
35019	0
35023	0
35032	0
35036	0
35037	0
35038	0
35040	0
35041	0
35042	0
35044	0
35045	0
35046	0
35054	0
35055	0
35056	0
35058	0
35059	0
35061	0
35063	0
35065	0
35066	0
35067	0
35068	0
35069	0
35075	0
35076	0
35078	0
35081	0
35085	0
35091	0
35095	0
35098	0
35099	0
35100	0
35101	0
35111	0
35115	0
35117	0
35120	0
35125	0
35127	0
35128	0
35129	0
35130	0
35133	0
35135	0
35140	0
35143	0
35145	0
35149	0
35150	0
35151	0
35153	0
35158	0
35163	0
35165	0
35167	0
35171	0
35172	0
35174	0
35175	0
35177	0
35181	0
35186	0
35188	0
35189	0
35191	0
35200	0
35205	0
35209	0
35211	0
35214	0
35215	0
35216	0
35220	0
35224	0
35225	0
35226	0
35229	0
35232	0
35236	0
34724	0
34725	0
34730	0
34735	0
34736	0
34737	0
34739	0
34742	0
34743	0
34745	0
34748	0
34751	0
34753	0
34754	0
34756	0
34757	0
34759	0
34762	0
34764	0
34769	0
34770	0
34773	0
34774	0
34780	0
34782	0
34786	0
34787	0
34789	0
34791	0
34795	0
34800	0
34802	0
34803	0
34804	0
34808	0
34810	0
34819	0
34822	0
34824	0
34825	0
34830	0
34844	0
34851	0
34856	0
34859	0
34864	0
34866	0
34869	0
34870	0
34872	0
34874	0
34881	0
34885	0
34887	0
34892	0
34894	0
34895	0
34896	0
34897	0
34900	0
34901	0
34902	0
34906	0
34907	0
34912	0
34914	0
34916	0
34919	0
34922	0
34924	0
34925	0
34926	0
34929	0
34931	0
34932	0
34933	0
34935	0
34936	0
34937	0
34938	0
34941	0
34942	0
34943	0
34946	0
34947	0
34949	0
34953	0
34955	0
34956	0
34959	0
34962	0
34963	0
34968	0
34970	0
34971	0
34976	0
34457	0
34458	0
34459	0
34461	0
34476	0
34477	0
34479	0
34482	0
34484	0
34486	0
34488	0
34495	0
34500	0
34501	0
34506	0
34508	0
34510	0
34514	0
34517	0
34524	0
34528	0
34531	0
34534	0
34535	0
34541	0
34545	0
34548	0
34552	0
34556	0
34560	0
34561	0
34563	0
34564	0
34565	0
34567	0
34571	0
34574	0
34576	0
34577	0
34579	0
34580	0
34585	0
34590	0
34591	0
34593	0
34597	0
34600	0
34604	0
34605	0
34610	0
34615	0
34616	0
34622	0
34623	0
34633	0
34635	0
34638	0
34639	0
34641	0
34645	0
34650	0
34651	0
34652	0
34654	0
34655	0
34656	0
34659	0
34663	0
34669	0
34677	0
34679	0
34680	0
34687	0
34689	0
34690	0
34696	0
34697	0
34698	0
34699	0
34704	0
34705	0
34708	0
34710	0
34711	0
34712	0
34714	0
34715	0
34717	0
34199	0
34200	0
34201	0
34203	0
34205	0
34208	0
34210	0
34213	0
34217	0
34222	0
34224	0
34225	0
34227	0
34228	0
34238	0
34239	0
34245	0
34250	0
34253	0
34255	0
34259	0
34260	0
34261	0
34264	0
34267	0
34273	0
34280	0
34285	0
34290	0
34292	0
34293	0
34295	0
34296	0
34298	0
34300	0
34305	0
34306	0
34311	0
34315	0
34317	0
34321	0
34322	0
34325	0
34326	0
34327	0
34328	0
34329	0
34335	0
34341	0
34351	0
34352	0
34355	0
34356	0
34360	0
34362	0
34363	0
34366	0
34368	0
34370	0
34376	0
34380	0
34381	0
34384	0
34385	0
34390	0
34392	0
34394	0
34401	0
34404	0
34405	0
34416	0
34418	0
34420	0
34425	0
34430	0
34431	0
34435	0
34437	0
34441	0
34445	0
34447	0
34452	0
34454	0
33941	0
33944	0
33948	0
33949	0
33952	0
33954	0
33956	0
33957	0
33968	0
33969	0
33973	0
33980	0
33982	0
33985	0
33996	0
34000	0
34003	0
34004	0
34005	0
34007	0
34010	0
34017	0
34023	0
34024	0
34026	0
34030	0
34031	0
34032	0
34040	0
34042	0
34044	0
34047	0
34050	0
34053	0
34058	0
34059	0
34060	0
34061	0
34063	0
34065	0
34066	0
34067	0
34069	0
34070	0
34072	0
34074	0
34075	0
34079	0
34081	0
34084	0
34087	0
34089	0
34093	0
34096	0
34097	0
34099	0
34101	0
34105	0
34113	0
34118	0
34119	0
34125	0
34126	0
34127	0
34135	0
34137	0
34139	0
34140	0
34141	0
34160	0
34161	0
34163	0
34165	0
34166	0
34168	0
34169	0
34173	0
34175	0
34178	0
34180	0
34181	0
34182	0
34184	0
34187	0
34189	0
34194	0
33680	0
33683	0
33687	0
33689	0
33692	0
33695	0
33703	0
33707	0
33709	0
33718	0
33720	0
33722	0
33724	0
33726	0
33727	0
33731	0
33732	0
33737	0
33738	0
33741	0
33747	0
33748	0
33752	0
33753	0
33758	0
33759	0
33760	0
33764	0
33768	0
33769	0
33772	0
33774	0
33778	0
33779	0
33783	0
33786	0
33792	0
33797	0
33800	0
33801	0
33802	0
33803	0
33805	0
33808	0
33811	0
33813	0
33816	0
33818	0
33819	0
33821	0
33823	0
33824	0
33827	0
33834	0
33836	0
33845	0
33848	0
33849	0
33850	0
33851	0
33854	0
33855	0
33857	0
33858	0
33866	0
33870	0
33871	0
33872	0
33874	0
33877	0
33880	0
33882	0
33886	0
33887	0
33891	0
33892	0
33898	0
33900	0
33901	0
33902	0
33903	0
33904	0
33906	0
33910	0
33912	0
33914	0
33918	0
33920	0
33922	0
33923	0
33924	0
33932	0
33419	0
33421	0
33422	0
33423	0
33424	0
33425	0
33430	0
33433	0
33435	0
33436	0
33438	0
33446	0
33448	0
33451	0
33452	0
33458	0
33461	0
33462	0
33464	0
33465	0
33466	0
33472	0
33473	0
33477	0
33480	0
33481	0
33486	0
33492	0
33493	0
33495	0
33499	0
33506	0
33507	0
33508	0
33509	0
33516	0
33520	0
33521	0
33522	0
33526	0
33529	0
33531	0
33532	0
33534	0
33536	0
33537	0
33538	0
33547	0
33548	0
33550	0
33552	0
33555	0
33558	0
33562	0
33564	0
33569	0
33574	0
33575	0
33576	0
33577	0
33581	0
33582	0
33585	0
33587	0
33588	0
33592	0
33597	0
33599	0
33601	0
33606	0
33608	0
33609	0
33619	0
33620	0
33626	0
33627	0
33631	0
33635	0
33636	0
33638	0
33640	0
33641	0
33642	0
33644	0
33645	0
33648	0
33651	0
33655	0
33660	0
33663	0
33665	0
33668	0
33670	0
33160	0
33163	0
33170	0
33173	0
33174	0
33177	0
33178	0
33185	0
33189	0
33191	0
33192	0
33194	0
33196	0
33197	0
33198	0
33201	0
33203	0
33205	0
33206	0
33207	0
33208	0
33212	0
33216	0
33217	0
33219	0
33220	0
33223	0
33225	0
33227	0
33232	0
33233	0
33238	0
33239	0
33242	0
33244	0
33245	0
33248	0
33249	0
33252	0
33254	0
33255	0
33256	0
33258	0
33260	0
33264	0
33265	0
33269	0
33277	0
33282	0
33287	0
33289	0
33290	0
33295	0
33296	0
33298	0
33304	0
33306	0
33307	0
33308	0
33309	0
33311	0
33312	0
33313	0
33315	0
33317	0
33318	0
33320	0
33322	0
33323	0
33329	0
33330	0
33331	0
33332	0
33337	0
33338	0
33341	0
33343	0
33346	0
33352	0
33353	0
33362	0
33366	0
33368	0
33370	0
33372	0
33373	0
33375	0
33380	0
33390	0
33398	0
33403	0
33404	0
33405	0
33415	0
33417	0
32899	0
32904	0
32905	0
32908	0
32909	0
32915	0
32920	0
32922	0
32923	0
32924	0
32928	0
32930	0
32932	0
32937	0
32938	0
32941	0
32942	0
32946	0
32952	0
32957	0
32959	0
32962	0
32965	0
32969	0
32972	0
32974	0
32976	0
32977	0
32979	0
32980	0
32982	0
32991	0
32992	0
32993	0
32995	0
32996	0
32998	0
32999	0
33000	0
33001	0
33003	0
33006	0
33008	0
33009	0
33010	0
33011	0
33015	0
33016	0
33021	0
33023	0
33024	0
33030	0
33031	0
33032	0
33034	0
33038	0
33040	0
33043	0
33044	0
33046	0
33051	0
33057	0
33060	0
33062	0
33063	0
33066	0
33068	0
33072	0
33078	0
33079	0
33080	0
33081	0
33083	0
33085	0
33087	0
33090	0
33092	0
33096	0
33104	0
33110	0
33112	0
33113	0
33114	0
33115	0
33120	0
33121	0
33123	0
33125	0
33132	0
33139	0
33143	0
33145	0
33150	0
32638	0
32643	0
32645	0
32646	0
32648	0
32650	0
32654	0
32655	0
32659	0
32660	0
32662	0
32664	0
32666	0
32667	0
32669	0
32673	0
32674	0
32678	0
32680	0
32681	0
32685	0
32686	0
32688	0
32689	0
32693	0
32697	0
32700	0
32705	0
32714	0
32719	0
32720	0
32723	0
32726	0
32728	0
32730	0
32733	0
32734	0
32737	0
32738	0
32745	0
32749	0
32755	0
32763	0
32765	0
32766	0
32778	0
32779	0
32781	0
32786	0
32787	0
32790	0
32792	0
32793	0
32797	0
32799	0
32802	0
32804	0
32808	0
32810	0
32811	0
32812	0
32813	0
32814	0
32815	0
32819	0
32823	0
32825	0
32826	0
32828	0
32837	0
32839	0
32841	0
32842	0
32845	0
32847	0
32850	0
32851	0
32852	0
32853	0
32854	0
32856	0
32857	0
32858	0
32859	0
32866	0
32868	0
32871	0
32873	0
32875	0
32876	0
32877	0
32878	0
32879	0
32881	0
32882	0
32889	0
32892	0
32894	0
32895	0
32897	0
32898	0
32374	0
32379	0
32386	0
32387	0
32392	0
32394	0
32405	0
32412	0
32414	0
32417	0
32418	0
32427	0
32428	0
32429	0
32430	0
32431	0
32434	0
32435	0
32441	0
32443	0
32445	0
32446	0
32448	0
32450	0
32456	0
32459	0
32460	0
32461	0
32466	0
32470	0
32471	0
32473	0
32475	0
32476	0
32478	0
32487	0
32489	0
32492	0
32493	0
32495	0
32497	0
32500	0
32502	0
32507	0
32511	0
32516	0
32522	0
32530	0
32531	0
32532	0
32533	0
32538	0
32539	0
32540	0
32542	0
32547	0
32550	0
32551	0
32555	0
32556	0
32559	0
32570	0
32574	0
32577	0
32578	0
32582	0
32586	0
32591	0
32594	0
32599	0
32603	0
32604	0
32605	0
32606	0
32607	0
32611	0
32612	0
32614	0
32616	0
32618	0
32619	0
32630	0
32634	0
32636	0
32637	0
32117	0
32118	0
32119	0
32127	0
32128	0
32129	0
32133	0
32136	0
32148	0
32150	0
32152	0
32155	0
32158	0
32160	0
32163	0
32165	0
32171	0
32175	0
32178	0
32183	0
32184	0
32185	0
32189	0
32191	0
32194	0
32195	0
32196	0
32197	0
32198	0
32201	0
32202	0
32203	0
32204	0
32205	0
32206	0
32210	0
32213	0
32215	0
32226	0
32228	0
32230	0
32232	0
32236	0
32238	0
32241	0
32244	0
32245	0
32246	0
32247	0
32248	0
32251	0
32254	0
32256	0
32263	0
32265	0
32266	0
32269	0
32270	0
32272	0
32274	0
32277	0
32280	0
32289	0
32293	0
32296	0
32298	0
32299	0
32304	0
32305	0
32306	0
32307	0
32309	0
32312	0
32315	0
32317	0
32321	0
32324	0
32325	0
32328	0
32331	0
32333	0
32334	0
32336	0
32341	0
32342	0
32345	0
32347	0
32349	0
32366	0
32370	0
32371	0
32372	0
31853	0
31862	0
31868	0
31872	0
31875	0
31878	0
31880	0
31884	0
31889	0
31892	0
31893	0
31897	0
31898	0
31901	0
31908	0
31912	0
31917	0
31918	0
31921	0
31925	0
31926	0
31927	0
31930	0
31936	0
31937	0
31944	0
31949	0
31950	0
31951	0
31953	0
31955	0
31957	0
31961	0
31962	0
31968	0
31971	0
31972	0
31973	0
31974	0
31975	0
31980	0
31982	0
31987	0
31988	0
31989	0
31994	0
31996	0
31998	0
31999	0
32000	0
32004	0
32009	0
32012	0
32017	0
32018	0
32019	0
32020	0
32021	0
32024	0
32026	0
32027	0
32031	0
32032	0
32034	0
32036	0
32037	0
32039	0
32043	0
32044	0
32045	0
32047	0
32050	0
32052	0
32055	0
32056	0
32057	0
32058	0
32062	0
32073	0
32077	0
32081	0
32086	0
32092	0
32094	0
32095	0
32099	0
32100	0
32103	0
32106	0
32107	0
32113	0
31595	0
31597	0
31605	0
31608	0
31609	0
31610	0
31611	0
31620	0
31624	0
31625	0
31630	0
31632	0
31644	0
31647	0
31648	0
31653	0
31659	0
31661	0
31664	0
31666	0
31669	0
31672	0
31680	0
31681	0
31682	0
31685	0
31689	0
31692	0
31693	0
31701	0
31704	0
31705	0
31706	0
31707	0
31710	0
31711	0
31713	0
31717	0
31718	0
31723	0
31724	0
31725	0
31726	0
31728	0
31729	0
31730	0
31734	0
31735	0
31737	0
31746	0
31748	0
31754	0
31755	0
31756	0
31768	0
31771	0
31778	0
31781	0
31782	0
31784	0
31786	0
31788	0
31791	0
31792	0
31797	0
31800	0
31806	0
31811	0
31818	0
31825	0
31826	0
31828	0
31830	0
31833	0
31838	0
31840	0
31842	0
31843	0
31845	0
31846	0
31849	0
31850	0
31852	0
31335	0
31336	0
31337	0
31338	0
31340	0
31341	0
31346	0
31348	0
31350	0
31351	0
31352	0
31354	0
31355	0
31359	0
31363	0
31365	0
31368	0
31369	0
31370	0
31373	0
31374	0
31377	0
31379	0
31381	0
31388	0
31389	0
31393	0
31398	0
31401	0
31402	0
31404	0
31405	0
31407	0
31411	0
31415	0
31418	0
31419	0
31424	0
31426	0
31427	0
31430	0
31433	0
31434	0
31437	0
31439	0
31441	0
31443	0
31445	0
31446	0
31448	0
31449	0
31452	0
31459	0
31460	0
31462	0
31463	0
31464	0
31466	0
31470	0
31471	0
31476	0
31481	0
31482	0
31483	0
31484	0
31486	0
31487	0
31489	0
31491	0
31492	0
31496	0
31499	0
31500	0
31501	0
31502	0
31509	0
31510	0
31512	0
31514	0
31516	0
31520	0
31528	0
31530	0
31534	0
31536	0
31537	0
31539	0
31543	0
31550	0
31551	0
31554	0
31557	0
31563	0
31566	0
31567	0
31569	0
31570	0
31571	0
31574	0
31582	0
31590	0
31070	0
31071	0
31076	0
31079	0
31080	0
31088	0
31090	0
31093	0
31095	0
31096	0
31097	0
31099	0
31109	0
31115	0
31117	0
31118	0
31121	0
31128	0
31135	0
31139	0
31145	0
31146	0
31157	0
31162	0
31164	0
31166	0
31167	0
31168	0
31169	0
31170	0
31177	0
31179	0
31180	0
31187	0
31190	0
31191	0
31193	0
31194	0
31199	0
31200	0
31204	0
31206	0
31217	0
31218	0
31221	0
31227	0
31229	0
31235	0
31240	0
31243	0
31248	0
31250	0
31251	0
31256	0
31258	0
31260	0
31262	0
31263	0
31266	0
31269	0
31271	0
31272	0
31274	0
31275	0
31278	0
31281	0
31283	0
31286	0
31288	0
31290	0
31292	0
31293	0
31302	0
31303	0
31304	0
31305	0
31308	0
31314	0
31315	0
31317	0
31320	0
31326	0
31327	0
31328	0
30811	0
30812	0
30818	0
30820	0
30825	0
30827	0
30828	0
30829	0
30830	0
30835	0
30837	0
30842	0
30845	0
30847	0
30850	0
30852	0
30853	0
30854	0
30856	0
30857	0
30860	0
30863	0
30868	0
30873	0
30874	0
30875	0
30877	0
30878	0
30885	0
30887	0
30891	0
30893	0
30894	0
30895	0
30900	0
30902	0
30906	0
30907	0
30908	0
30909	0
30921	0
30926	0
30930	0
30933	0
30935	0
30937	0
30939	0
30942	0
30947	0
30949	0
30952	0
30953	0
30954	0
30955	0
30956	0
30959	0
30961	0
30963	0
30964	0
30965	0
30966	0
30971	0
30973	0
30975	0
30976	0
30977	0
30982	0
30986	0
30987	0
30988	0
30989	0
30991	0
30999	0
31001	0
31003	0
31004	0
31005	0
31007	0
31010	0
31012	0
31013	0
31016	0
31017	0
31019	0
31020	0
31025	0
31027	0
31028	0
31036	0
31037	0
31038	0
31039	0
31040	0
31041	0
31042	0
31046	0
31049	0
31051	0
31052	0
31055	0
31058	0
31064	0
31065	0
31068	0
30551	0
30556	0
30561	0
30564	0
30565	0
30569	0
30570	0
30575	0
30577	0
30578	0
30580	0
30585	0
30586	0
30588	0
30589	0
30593	0
30598	0
30604	0
30610	0
30614	0
30617	0
30620	0
30624	0
30625	0
30629	0
30632	0
30635	0
30640	0
30642	0
30649	0
30652	0
30655	0
30657	0
30658	0
30672	0
30674	0
30675	0
30676	0
30678	0
30679	0
30681	0
30682	0
30683	0
30684	0
30685	0
30694	0
30698	0
30700	0
30702	0
30703	0
30704	0
30706	0
30708	0
30711	0
30715	0
30717	0
30721	0
30724	0
30725	0
30726	0
30730	0
30731	0
30733	0
30734	0
30737	0
30739	0
30743	0
30749	0
30753	0
30755	0
30759	0
30760	0
30763	0
30765	0
30770	0
30772	0
30775	0
30780	0
30782	0
30788	0
30791	0
30792	0
30794	0
30795	0
30796	0
30797	0
30802	0
30804	0
30805	0
30807	0
30291	0
30296	0
30299	0
30303	0
30306	0
30311	0
30312	0
30314	0
30317	0
30319	0
30320	0
30321	0
30322	0
30323	0
30324	0
30332	0
30334	0
30336	0
30338	0
30339	0
30341	0
30345	0
30346	0
30351	0
30352	0
30356	0
30363	0
30364	0
30367	0
30369	0
30373	0
30377	0
30378	0
30384	0
30385	0
30386	0
30389	0
30393	0
30397	0
30401	0
30402	0
30408	0
30410	0
30412	0
30413	0
30416	0
30419	0
30420	0
30421	0
30422	0
30425	0
30428	0
30429	0
30431	0
30442	0
30450	0
30453	0
30454	0
30457	0
30458	0
30465	0
30466	0
30470	0
30473	0
30476	0
30481	0
30484	0
30486	0
30487	0
30488	0
30492	0
30496	0
30497	0
30502	0
30505	0
30506	0
30507	0
30508	0
30511	0
30515	0
30516	0
30518	0
30523	0
30530	0
30532	0
30534	0
30537	0
30538	0
30539	0
